样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent
10647,25,316480.0,材料4,三角波,0.0305775974999999,112128.1733,111220.19142101092,-0.8097714002347621
10648,25,316470.0,材料4,三角波,0.034373561,146280.2933,154946.6445653517,5.924483106947459
10649,25,316460.0,材料4,三角波,0.048541311,323427.8243,311200.2366688421,-3.7806232836096445
10650,25,354590.0,材料4,三角波,0.0107882445,15283.07137,14393.71374538207,-5.819233602243717
10651,25,354590.0,材料4,三角波,0.0119696029999999,19344.37915,19239.758075953385,-0.5408344885889802
10652,25,354600.0,材料4,三角波,0.013431179,24412.47791,25593.879301213787,4.839334194460661
10653,25,354590.0,材料4,三角波,0.0169551305,40340.96517,39814.05680116886,-1.306137239430714
10654,25,354590.0,材料4,三角波,0.0190184235,51843.19654,52138.14912171097,0.5689320902182456
10655,25,354590.0,材料4,三角波,0.0213779955,66815.1548,65716.95554452192,-1.6436379722016121
10656,25,354600.0,材料4,三角波,0.0237605374999999,85347.63498,87608.98324444355,2.6495734357178815
10657,25,354590.0,材料4,三角波,0.0267289585,110023.8917,103385.23081278591,-6.033835728439406
10658,25,354580.0,材料4,三角波,0.033715574,183468.4187,182787.5619717947,-0.3711029576804827
10659,25,354590.0,材料4,三角波,0.0424739365,310437.0568,314909.5799387294,1.440718187716496
10660,25,396790.0,材料4,三角波,0.0110445285,20576.25004,20183.06770054419,-1.9108551786232508
10661,25,396800.0,材料4,三角波,0.012433244,25993.16386,24801.21856383193,-4.585610672821224
10662,25,396800.0,材料4,三角波,0.013986471,33257.05894,33510.37789604283,0.7616998138646264
10663,25,396800.0,材料4,三角波,0.0156453305,42412.4717,40718.51685869435,-3.994001701404388
10664,25,396800.0,材料4,三角波,0.0175524565,54351.81273,52214.92701631743,-3.931581315048015
10665,25,396800.0,材料4,三角波,0.0197528709999999,69956.70454,71402.67569748689,2.06695150521292
10666,25,396800.0,材料4,三角波,0.0246651035,114626.1349,112306.96654231584,-2.0232457106814308
10667,25,396800.0,材料4,三角波,0.02777071,148231.5235,153029.5812378816,3.2368673171476776
10668,25,396800.0,材料4,三角波,0.0311460165,190427.4043,189366.23150651652,-0.5572584457495953
10669,25,396810.0,材料4,三角波,0.0349413895,246333.5745,242417.4554666532,-1.5897625978495256
10670,25,396800.0,材料4,三角波,0.0391328115,318788.9456,314202.9254323491,-1.4385756566995866
10671,25,446410.0,材料4,三角波,0.0105132695,26132.27382,25990.901632250887,-0.5409869371601113
10672,25,446410.0,材料4,三角波,0.01189964,33674.34107,33890.885621000285,0.6430550505803343
10673,25,446400.0,材料4,三角波,0.0148714245,53897.74844,55894.81751694067,3.705292214875803
10674,25,446400.0,材料4,三角波,0.0167466844999999,69121.59721,65144.38301475363,-5.753938502264506
10675,25,446400.0,材料4,三角波,0.020904084,112522.9554,111590.62376428428,-0.8285701636625613
10676,25,446410.0,材料4,三角波,0.0235527975,144376.788,149393.5734594246,3.4747867222427766
10677,25,446410.0,材料4,三角波,0.026391799,184703.2653,187715.9535753453,1.6310963807012406
10678,25,446410.0,材料4,三角波,0.0296288764999999,237685.5084,242854.40872869204,2.1746804689469443
10679,25,446410.0,材料4,三角波,0.0332175005,305299.3046,284059.73490231036,-6.956966287727869
10680,25,56180.0,材料4,三角波,0.0340577245,6172.456194,5587.236808745785,-9.481142787584036
10681,25,56180.0,材料4,三角波,0.038539968,8288.309802,8316.562931605913,0.34087926586788164
10682,25,56180.0,材料4,三角波,0.042987925,10906.57071,10572.538298437848,-3.062671305618405
10683,25,56180.0,材料4,三角波,0.048498366,14796.9538,15502.421701174157,4.767656307571612
10684,25,56180.0,材料4,三角波,0.054414416,19702.41925,17442.49727196627,-11.470276565319407
10685,25,56170.0,材料4,三角波,0.076699645,44406.25012,44244.948487849346,-0.3632408314477402
10686,25,56180.0,材料4,三角波,0.0973394325,77030.27135,79178.34449863668,2.788609089635105
10687,25,56180.0,材料4,三角波,0.1085912205,100260.1726,99787.67209013346,-0.4712743830510246
10688,25,56180.0,材料4,三角波,0.12201938,130844.9145,127331.93006745512,-2.6848459842471595
10689,25,56180.0,材料4,三角波,0.1527332015,222126.8107,207888.0012554974,-6.41021648833434
10690,25,56180.0,材料4,三角波,0.217202617,487732.4502,488591.5807148523,0.17614790947372874
10691,25,56180.0,材料4,三角波,0.2426591395,625247.8986,614073.4965550931,-1.7871954579819622
10692,25,56180.0,材料4,三角波,0.2728984949999999,812588.5798,786298.3540120573,-3.2353673730454573
10693,25,70800.0,材料4,三角波,0.0340803635,7754.464836,7634.690979289602,-1.5445792745664326
10694,25,70800.0,材料4,三角波,0.038512763,10646.5438,9619.895048100054,-9.643023794256552
10695,25,70790.0,材料4,三角波,0.0432686595,14471.59173,12743.848754291894,-11.938859304097479
10696,25,70790.0,材料4,三角波,0.0545405365,25364.1843,25920.71405066042,2.194155917170253
10697,25,70800.0,材料4,三角波,0.0688233825,44821.99056,45153.444771049166,0.739490162993706
10698,25,70800.0,材料4,三角波,0.0863070015,77204.54187,75165.89884771593,-2.640573951875549
10699,25,70800.0,材料4,三角波,0.096874322,99947.14162,102402.51174856708,2.4566686838353258
10700,25,70800.0,材料4,三角波,0.108792756,131010.8112,128307.96790089288,-2.063068898169769
10701,25,70800.0,材料4,三角波,0.136561378,225182.2868,230603.75796954468,2.407592198563939
10702,25,70800.0,材料4,三角波,0.1536926945,294938.4311,295093.80772812176,0.052681038392412
10703,25,70800.0,材料4,三角波,0.1727009745,386626.5349,374143.6846151024,-3.228658448941241
10704,25,70800.0,材料4,三角波,0.1928681844999999,497232.7305,513973.3541167887,3.366758177796325
10705,25,70790.0,材料4,三角波,0.2406022165,809872.7715,770189.2166077418,-4.899973957484537
10706,25,70800.0,材料4,三角波,0.2712772065,1057866.957,1113899.9041845023,5.296785840008271
10707,25,79430.0,材料4,三角波,0.0240770745,3628.815909,2999.1375882962175,-17.352170418512745
10708,25,79440.0,材料4,三角波,0.0303671935,6528.863478,6272.601228102031,-3.9250667556686354
10709,25,79430.0,材料4,三角波,0.034337714,8989.127865,9027.211505012949,0.4236633473780085
10710,25,79430.0,材料4,三角波,0.048634786,21658.49537,23052.990098738595,6.438557734117404
10711,25,79430.0,材料4,三角波,0.05430686,28674.94507,27185.188092720437,-5.19532635073175
10712,25,79430.0,材料4,三角波,0.068808167,51148.9829,52156.93252285436,1.9706151827592988
10713,25,79440.0,材料4,三角波,0.0769433834999999,67051.73226,64414.87327578182,-3.9325739922624074
10714,25,79440.0,材料4,三角波,0.108151473,150276.0134,146449.31857340093,-2.546444199589783
10715,25,79440.0,材料4,三角波,0.1217295519999999,198637.7716,189898.25864242,-4.399723621134304
10716,25,79430.0,材料4,三角波,0.193332148,577063.2423,548855.6433609942,-4.888129562121976
10717,25,79440.0,材料4,三角波,0.214358199,722923.6239,722307.8226064537,-0.08518206808960443
10718,25,89200.0,材料4,三角波,0.02141139,3021.993253,2788.291986415001,-7.733348390271846
10719,25,89200.0,材料4,三角波,0.0242534464999999,4116.892845,4115.705810767846,-0.028833255487719013
10720,25,89200.0,材料4,三角波,0.030526227,7521.064423,7444.5633000469825,-1.0171581926498454
10721,25,89200.0,材料4,三角波,0.034277053,10282.88927,10534.523907214954,2.447119973849088
10722,25,89200.0,材料4,三角波,0.038649474,13797.94751,13729.516995517612,-0.49594705613130996
10723,25,89200.0,材料4,三角波,0.048258712,24540.40625,21964.04792975021,-10.498433864556706
10724,25,89200.0,材料4,三角波,0.054469656,33229.75607,30216.177063528692,-9.068917027627494
10725,25,89200.0,材料4,三角波,0.061156782,44030.58905,41925.22212891706,-4.781600624720553
10726,25,89200.0,材料4,三角波,0.068323909,58246.76161,58704.68169082946,0.786172601140521
10727,25,89200.0,材料4,三角波,0.07664226,76845.73112,77213.4912293168,0.47856934140235047
10728,25,89200.0,材料4,三角波,0.0860619035,100777.4091,93257.35659520332,-7.462041911927542
10729,25,89200.0,材料4,三角波,0.096065268,131631.0167,119254.98326067415,-9.402064763757046
10730,25,89200.0,材料4,三角波,0.108177612,174132.2868,177583.02549398813,1.9816765502835658
10731,25,89200.0,材料4,三角波,0.121655222,228994.1973,228332.64526456376,-0.2888946721080246
10732,25,89200.0,材料4,三角波,0.1366544145,301625.8225,295087.554732342,-2.1676750728654843
10733,25,89200.0,材料4,三角波,0.152697728,390516.7504,385976.5843865057,-1.1626046792727558
10734,25,89200.0,材料4,三角波,0.1718770785,512370.2265,484153.5413625602,-5.507089147273043
10735,25,89190.0,材料4,三角波,0.2152983534999999,841588.8967,856498.9777347893,1.7716584775837634
10736,25,89200.0,材料4,三角波,0.2714723575,1421376.923,1339451.6187556195,-5.763798674278916
10737,25,99910.0,材料4,三角波,0.0191676505,2435.779863,2330.827025737262,-4.308798133074076
10738,25,99910.0,材料4,三角波,0.021718803,3351.55076,3536.9767778354926,5.532543921115864
10739,25,99910.0,材料4,三角波,0.027320225,6212.021797,6909.477282643428,11.227511886391854
10740,25,99910.0,材料4,三角波,0.0306869315,8481.22719,8371.782670031464,-1.2904325932640892
10741,25,99910.0,材料4,三角波,0.038637435,15182.00411,14226.786110318935,-6.291778033783345
10742,25,99910.0,材料4,三角波,0.043280494,20705.29092,19899.27666072959,-3.8927936940593857
10743,25,99910.0,材料4,三角波,0.048798062,28247.80732,26796.116926074326,-5.13912594163671
10744,25,99910.0,材料4,三角波,0.061284234,50140.9611,48019.0549871661,-4.231881611926066
10745,25,99910.0,材料4,三角波,0.0686933385,66356.81689,65048.121521864035,-1.972209381751082
10746,25,99910.0,材料4,三角波,0.0859827049999999,115550.2953,105876.28901937202,-8.372117315244953
10747,25,99910.0,材料4,三角波,0.0968615395,152208.7336,142688.198492179,-6.254920386395615
10748,25,99910.0,材料4,三角波,0.108957672,201004.5552,200248.51864459913,-0.3761290656565553
10749,25,99910.0,材料4,三角波,0.1224284005,265842.5814,250211.07692851312,-5.879985211235576
10750,25,99910.0,材料4,三角波,0.136774365,344635.6805,339640.22533975064,-1.449488675404105
10751,25,99900.0,材料4,三角波,0.192753131,763269.6558,763271.693824215,0.0002670123461008798
10752,25,99910.0,材料4,三角波,0.216496346,975439.6675,929891.54046129,-4.669497105387088
10753,25,99910.0,材料4,三角波,0.24345008,1272730.114,1193777.6670737078,-6.203392695577584
10754,25,112160.0,材料4,三角波,0.01705636,2154.061619,2299.0718907160535,6.731946311887444
10755,25,112160.0,材料4,三角波,0.021505917,3924.355926,4108.200559090152,4.684708435137786
10756,25,112170.0,材料4,三角波,0.0243262115,5453.409106,5296.264518847409,-2.8815844199126026
10757,25,112160.0,材料4,三角波,0.0273300215,7502.417849,7020.194241506994,-6.427575978819705
10758,25,112170.0,材料4,三角波,0.030813022,10080.15654,10345.0326190662,2.6276980720995824
10759,25,112170.0,材料4,三角波,0.034418536,13377.16741,12409.194240451876,-7.236009985376449
10760,50,56180.0,材料4,三角波,0.021708939,1548.063517,1886.9998227214671,21.89421183300627
10761,50,56190.0,材料4,三角波,0.0242633495,2062.715089,2173.2942355715504,5.360854107348347
10762,50,56180.0,材料4,三角波,0.027260198,2832.915696,2796.79343790076,-1.2750911772716529
10763,50,56180.0,材料4,三角波,0.0306716994999999,3715.136319,3967.4193311072545,6.790679814816623
10764,50,56180.0,材料4,三角波,0.0347175325,5062.153074,4546.595277147622,-10.184555648867319
10765,50,56180.0,材料4,三角波,0.0432199405,8832.276823,8224.250650382619,-6.884138538706456
10766,50,56190.0,材料4,三角波,0.0488834865,12010.23869,12125.613138168404,0.9606340985085313
10767,50,56180.0,材料4,三角波,0.061007279,21237.87329,16996.617462143113,-19.970247349831922
10768,50,56200.0,材料4,三角波,0.076524556,38257.92394,36290.28724386104,-5.143082774760092
10769,50,56180.0,材料4,三角波,0.136961005,159427.7303,149605.15960738054,-6.16114315504337
10770,50,56180.0,材料4,三角波,0.1518122244999999,207165.1792,213821.50501202056,3.213052424024617
10771,50,56190.0,材料4,三角波,0.1713810765,277925.7646,290837.1002739667,4.645605884200445
10772,50,56190.0,材料4,三角波,0.216252997,476886.5206,507607.34335234226,6.441956613428815
10773,50,56180.0,材料4,三角波,0.2429934899999999,631471.8561,602900.3089772629,-4.524595490161077
10774,50,56180.0,材料4,三角波,0.2718935835,834688.0426,761990.1645075984,-8.709586621841666
10775,50,70790.0,材料4,三角波,0.017360313,1269.164465,1633.246579526489,28.686756095593097
10776,50,70780.0,材料4,三角波,0.0217691694999999,2213.1484,2018.622576512987,-8.78955173033191
10777,50,70790.0,材料4,三角波,0.0244079875,2887.322007,3272.3581720046295,13.335407830202199
10778,50,70780.0,材料4,三角波,0.0277351095,3960.284431,3928.716464525052,-0.7971136170887875
10779,50,70780.0,材料4,三角波,0.034550316,7061.874693,6848.971901522481,-3.014819728939062
10780,50,70770.0,材料4,三角波,0.039103215,9541.774566,9603.994880591452,0.6520832593672893
10781,50,70780.0,材料4,三角波,0.061110178,30115.50083,31505.18183667345,4.6145040539691085
10782,50,70770.0,材料4,三角波,0.068662263,40176.61614,36958.60935547737,-8.00965111971879
10783,50,70770.0,材料4,三角波,0.086794295,72756.91641,65755.1491716505,-9.62350740497732
10784,50,70790.0,材料4,三角波,0.0971015735,96356.22793,86287.69827904186,-10.449277506247581
10785,50,70780.0,材料4,三角波,0.10942526,127253.1706,130188.22954869052,2.3064721569228412
10786,50,70780.0,材料4,三角波,0.1368468305,222492.0021,227348.6622614516,2.1828470756754372
10787,50,70780.0,材料4,三角波,0.154188256,296261.1625,287051.90962351044,-3.108491440044741
10788,50,70800.0,材料4,三角波,0.1729200175,392205.4016,384311.5543102469,-2.012681941031454
10789,50,70780.0,材料4,三角波,0.1942477345,518998.0374,520174.5730773084,0.2266936659727048
10790,50,70780.0,材料4,三角波,0.217592566,677272.1024,619554.0743076385,-8.522132816017423
10791,50,79430.0,材料4,三角波,0.0216673849999999,2612.020775,2543.457343412761,-2.624919075815503
10792,50,79440.0,材料4,三角波,0.0272149625,4709.784663,4780.934909142666,1.5106900046114762
10793,50,79430.0,材料4,三角波,0.1722071605,464701.5434,406728.564684717,-12.475314433242968
10794,50,112170.0,材料4,三角波,0.013809121,1758.462153,1737.4382092078931,-1.1955869369289076
10795,50,112170.0,材料4,三角波,0.0155255735,2256.543711,2058.545619565527,-8.77439645725847
10796,50,112170.0,材料4,三角波,0.019401804,3867.551384,3680.4717068916057,-4.837160739023143
10797,50,112170.0,材料4,三角波,0.0434747305,27836.43375,26262.857295413763,-5.6529384069762045
10798,50,112170.0,材料4,三角波,0.049013807,37345.61279,35711.47712563382,-4.375709868666955
10799,50,112170.0,材料4,三角波,0.0614487559999999,65400.17174,66228.40286920518,1.2664051288700513
10800,50,112180.0,材料4,三角波,0.10924163,263999.9751,258057.68645857016,-2.2508671219302046
10801,50,112170.0,材料4,三角波,0.13775191,468416.4441,451407.90133003914,-3.631072944640221
10802,50,125890.0,材料4,三角波,0.0123037569999999,1733.112627,1940.2734057958048,11.953105387870725
10803,50,125890.0,材料4,三角波,0.0156326955,2950.546813,2863.9394376009136,-2.9352991458226465
10804,50,125890.0,材料4,三角波,0.017193967,3814.150235,3585.1736759887517,-6.003343992852666
10805,50,125890.0,材料4,三角波,0.0194306015,4976.497958,4754.398064004199,-4.462975688330441
10806,50,125900.0,材料4,三角波,0.0219716065,6721.338624,6813.613840260848,1.372869623490757
10807,50,125890.0,材料4,三角波,0.0245575695,8727.250704,8785.199605227574,0.6639995021686902
10808,50,125890.0,材料4,三角波,0.027426007,11272.05498,11309.194261967275,0.32948102216650693
10809,50,125890.0,材料4,三角波,0.034334865,19681.07239,21295.73275106489,8.204127951306667
10810,50,125890.0,材料4,三角波,0.0386370845,26154.71652,25276.297428937058,-3.358549462355037
10811,50,125890.0,材料4,三角波,0.0435930459999999,34700.06758,34529.4988639567,-0.49155153848060834
10812,50,125880.0,材料4,三角波,0.05469809,60793.20993,63401.22891872382,4.289984015857712
10813,50,125890.0,材料4,三角波,0.0615162675,80765.47376,73756.87717392511,-8.677713705860747
10814,50,125890.0,材料4,三角波,0.0683063365,105389.568,100275.46818833148,-4.8525673923139365
10815,50,125890.0,材料4,三角波,0.0769626254999999,140001.1497,126493.868621899,-9.647978682350066
10816,50,125890.0,材料4,三角波,0.1092948515,324132.496,314683.2182829539,-2.9152515818858507
10817,50,141290.0,材料4,三角波,0.010771306,1712.770374,1904.0786203347268,11.16952098417875
10818,50,141280.0,材料4,三角波,0.0121042515,2225.921172,2355.724087708824,5.831424640801432
10819,50,141290.0,材料4,三角波,0.0137239085,2906.17509,2892.25333701939,-0.47904040704616
