样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,对数磁通密度峰值,磁通密度_RMS_T,磁通密度_绝对均值_T,磁通密度_标准差_T,磁通密度_均值_T,磁通密度_最大绝对值_T,磁通密度_峰峰值_T,波峰因子,波形因子,偏度,超额峰度,斜率RMS归一化,最大斜率归一化,总变差归一化,THD_2_10,频谱质心归一化,近峰值点比例,过零数,H2_ratio,H3_ratio,H4_ratio,H5_ratio,H6_ratio,H7_ratio,H8_ratio,H9_ratio,H10_ratio,对数频率,对数频率×对数B_m,频率×B_m
374,50,199170.0,材料4,三角波,0.022048492000000003,-3.814511069450662,0.01282662501698031,0.011105476182617178,0.012826625016980314,6.835941955183299e-12,0.02215063,0.044096984000000006,1.7269258258252864,1.1549819932131462,-0.0060721569918541244,-1.1982777703501715,0.0020004481957300257,0.0028196259408580443,2.0000000000000004,0.1859638139336499,0.005152559996026097,0.103515625,2.0,0.15749875328693824,0.06775782104110323,0.06327744120569403,0.0010498918601646143,0.027639651876490923,0.01325522251642343,0.00915954476459306,0.012514209363962836,0.0005193062678784397,12.201914010381314,-46.54433606108464,4391.398151640001
375,50,354610.0,材料4,三角波,0.038762739500000004,-3.25029581592261,0.02266028231849594,0.01962621140234377,0.022660282318495942,-6.835938199778024e-11,0.038912875,0.07752547900000001,1.7172281639332558,1.1545927970484329,-0.003006857159808092,-1.2016003611045365,0.0020030349149072093,0.0028559126993591404,2.000000000000001,0.1859999581563284,0.0047962637711131614,0.1083984375,2.0,0.15831241696435158,0.06638766732511124,0.06312479550178614,0.0017655013098190299,0.027078432793095436,0.01342848394358623,0.008581143705994707,0.012248925004857773,0.0008637126509197545,12.778773873014233,-41.53479525207933,13745.655054095001
376,50,354610.0,材料4,三角波,0.054422042500000004,-2.9109860141740556,0.03185551570079739,0.027591703157226536,0.0318555157007974,-3.027344259336814e-11,0.054626664,0.10884408500000001,1.7148259194131523,1.1545324157510053,-0.0031047144347535072,-1.202166653173574,0.0020037351645354755,0.002828376020617053,2.000000000000003,0.1860152299481281,0.004724910485221536,0.1103515625,2.0,0.1584741817134601,0.06620358809672869,0.0630269460218952,0.001811819300535094,0.02699101282028726,0.013392773316046564,0.00849303437221803,0.012175172468250287,0.0008707493089125078,12.778773873014233,-37.19883202263726,19298.600490925
377,50,50070.0,材料4,梯形波,0.1221634445,-2.1023954218419036,0.07461068859275868,0.06565538884863281,0.07461068859275863,6.835953366411164e-12,0.123331291,0.244326889,1.6529976244177147,1.1363985485604562,0.02546673724169771,-1.3287185525665852,0.002315734794397548,0.005727490763409147,1.9999999999999996,0.36325051324574403,0.0057146512860932665,0.1103515625,2.0,0.343644086499474,0.11080536066032748,0.020210696690722955,0.0010016445867204959,0.009610010759525422,0.021046455731520603,0.021929309705984057,0.012496899321313992,3.100138256531795e-05,10.82117730532399,-22.750393625652666,6116.723666115
378,50,56160.0,材料4,梯形波,0.21546487250000002,-1.534957387365406,0.13197592971301011,0.1161602485185546,0.1319759297130101,-2.9296186245149347e-12,0.216862871,0.43092974500000003,1.6432001765138677,1.1361539889605974,0.017570340620588154,-1.3306593321269742,0.0023207340919022216,0.00578467842826679,2.0000000000000027,0.364157238684626,0.005223270177553405,0.115234375,2.0,0.34416969494029565,0.11189832772976928,0.021185865085037624,0.0011201914970501825,0.0098235248817781,0.021076545522621854,0.02201804001099449,0.012680530041714938,0.0002679060852927072,10.935960038699692,-16.786232649334966,12100.507239600001
379,50,89210.0,材料4,梯形波,0.0192220765,-3.951695842774168,0.011771842577206733,0.010355616696289073,0.011771842577206731,-1.660155611649171e-11,0.019386772,0.038444153,1.6468765932648215,1.136759202513276,0.021206211699490874,-1.327273789026115,0.0023239310183592148,0.0058159689459148945,1.9999999999999967,0.3670571759135605,0.005069437114180226,0.1142578125,2.0,0.346779799346519,0.11324780889625138,0.021661424722234437,0.0011923855930708364,0.009756428030594035,0.021110375531154,0.021911405563150663,0.01257313076482173,8.171083397208651e-05,11.398748419907829,-45.04438674377838,1714.801444565
380,50,99980.0,材料4,梯形波,0.09661846,-2.3369854587119407,0.059136273819460856,0.05202877190722658,0.05913627381946084,-6.835919790025135e-12,0.097357368,0.19323692,1.6463223282756303,1.136607143541804,0.01636949200854353,-1.328312027432157,0.0023217821968702303,0.005850103593040098,1.9999999999999982,0.3655142165272657,0.005563160239349852,0.11328125,2.0,0.3455877279807956,0.11195913059309597,0.020970940355904136,0.0011889083155561403,0.010126893401025126,0.021242173240695484,0.0220049776462533,0.012478797442670683,2.581251840888417e-05,11.512725444967561,-26.90507195503215,9659.9136308
381,50,112170.0,材料4,梯形波,0.024085658000000003,-3.726138719364478,0.014737514290697659,0.012960770533203136,0.014737514290697654,8.398436899945865e-11,0.024283926,0.048171316000000006,1.6477626770023255,1.1370862753061501,0.019728664309651756,-1.3255438706623115,0.0023186306301525386,0.0058028723981715736,2.0000000000000018,0.36587276405773494,0.005189537021331395,0.1142578125,2.0,0.34613525492131547,0.11173921392881268,0.020456334584184804,0.0008960075845395194,0.009669418832109446,0.020976805799888237,0.021669136733951103,0.012044517178977324,0.0004499701944791563,11.62777085663927,-43.32668720882145,2701.6882578600002
382,50,125920.0,材料4,梯形波,0.0341073095,-3.378243562824672,0.020894748891130074,0.01837974665820314,0.020894748891130088,4.1015619462532633e-11,0.034429094,0.068214619,1.647739064938719,1.1368355222570194,0.020418572295190247,-1.3275947186911967,0.002326009074857251,0.00592955008661708,1.9999999999999991,0.3672027799442106,0.005531509944333794,0.1142578125,2.0,0.34698547426392096,0.11315323085080538,0.02178497196173233,0.001484289397321507,0.009996486827207888,0.02094682495418603,0.02167948711234637,0.012239611709347568,0.00011400629899145623,11.74340206365123,-39.672072427191736,4294.79241224
383,70,199170.0,材料4,三角波,0.0276956005,-3.586481705117944,0.016106128093395254,0.01394468667089844,0.016106128093395258,2.2460938206461493e-11,0.027827795,0.055391201,1.7277768336768367,1.1550010748543806,0.007633220542068803,-1.1980833957416874,0.0020001435129886813,0.002746934481525333,2.000000000000002,0.18632298129813965,0.005149178112666566,0.1025390625,2.0,0.15796552056650068,0.06756670717690776,0.06336529336249144,0.001176218503374676,0.027634862872553973,0.013329272802305,0.009087829026894511,0.012532206233911351,0.0005864055205937422,12.201914010381314,-43.761941365654906,5516.132751585
384,70,354610.0,材料4,三角波,0.09643492000000001,-2.338886902295046,0.05651300106344313,0.04894791689843753,0.05651300106344311,1.953124985419434e-12,0.096864434,0.19286984000000001,1.7140203524363744,1.1545537510963433,0.003925003130885767,-1.2022093856518676,0.002004726713127939,0.0027527632106709972,2.0000000000000027,0.18672270434395116,0.004643905097050014,0.1103515625,2.0,0.15946208706524345,0.06575474675676458,0.06316249707961266,0.0021482393786559453,0.026820672491712817,0.01353954831967809,0.008267011123171884,0.012139635385387131,0.0010130911605490992,12.778773873014233,-29.888106838983123,34196.7869812
385,70,354610.0,材料4,三角波,0.0544301875,-2.910836361750486,0.03186802874524434,0.027603515950195313,0.03186802874524431,3.222657039771322e-11,0.054624779,0.108860375,1.7140934394365903,1.1544916525396052,-0.002814472775642271,-1.2025585902872118,0.0020034482181219794,0.0027455903950358903,1.999999999999999,0.18583488495574177,0.004697665232444041,0.1103515625,2.0,0.1583166209243193,0.06619881337442345,0.06293018128770973,0.0017851508611299329,0.02696184221071149,0.01333851104349159,0.008496135520919688,0.01212652823822902,0.0008251150109981741,12.778773873014233,-37.19691964815692,19301.488789375
386,70,396820.0,材料4,三角波,0.0546635015,-2.9065590408925264,0.03205258094569645,0.02776431326464845,0.03205258094569647,-2.929676656436217e-12,0.054876702,0.109327003,1.712083719341423,1.1544525031169466,-0.003299848296803765,-1.2031580435892575,0.0020044349150289465,0.0027418660694467504,2.0000000000000004,0.18595575689987384,0.0046102525032349065,0.1123046875,2.0,0.15862014167972072,0.06595973476446564,0.0629015128457354,0.001931288583359411,0.026770074321348664,0.013312869005279513,0.008336905709494987,0.01199907118224526,0.0009090144494787371,12.891238056348461,-37.46914452097742,21691.57066523
387,70,56160.0,材料4,梯形波,0.043225752500000006,-3.1413188386574333,0.026477422493812214,0.023304294819335956,0.026477422493812228,1.074218589175945e-11,0.043599006,0.08645150500000001,1.6466484232061904,1.136160639018498,0.023371006708752508,-1.3306168301363852,0.002320535207572841,0.005773317653637139,2.0000000000000013,0.363858290337786,0.005228577301844703,0.11328125,2.0,0.34391636501596223,0.1117915876209295,0.02107358483633226,0.0010295267757683079,0.00982057140400631,0.021045544391504238,0.021834115161849996,0.012481369038305474,5.134484088072422e-05,10.935960038699692,-34.35333728837222,2427.5582604
388,70,56160.0,材料4,梯形波,0.19228293149999998,-1.6487873900771728,0.11776135385926788,0.10364790916113273,0.11776135385926778,-1.6601548206898048e-11,0.193395932,0.38456586299999995,1.6422699439335602,1.1361671915271745,0.016221262817024518,-1.330367285523681,0.0023191501337430313,0.005756231150449248,2.0000000000000013,0.36377720961650306,0.005200070240165778,0.1162109375,2.0,0.3438915940414963,0.11161360912758234,0.020801329793940223,0.0009249317346492963,0.009774568140636476,0.021064085272337225,0.0219851719037346,0.012596243435725955,0.0001738348298150334,10.935960038699692,-18.03107301019592,10798.60943304
389,70,125930.0,材料4,梯形波,0.1196525675,-2.1231630064375904,0.07335613500653657,0.06453152189843755,0.07335613500653661,-1.1718755712998227e-11,0.120763842,0.239305135,1.6462677864535673,1.1367488763396525,0.018602299403178903,-1.3284025693546588,0.002328868021441817,0.0059222005411626475,2.000000000000001,0.36769698843512033,0.005465103194260282,0.1142578125,2.0,0.3473412980814392,0.11338897408718242,0.022253773800897103,0.0017399998962688745,0.010417028860912555,0.021319486589326263,0.021952488919670023,0.012443138904678474,4.454775721450827e-05,11.743481475999893,-24.933325436628085,15067.847825275001
390,70,177900.0,材料4,梯形波,0.021591489999999998,-3.835456023404594,0.013234419830989629,0.011641216794921878,0.01323441983098962,-3.3203127398261307e-11,0.021805377,0.043182979999999996,1.6476262109307336,1.136858806440469,0.01869025034716425,-1.3268327277332386,0.0023245194993229863,0.005903691685937398,2.000000000000002,0.36707445503673264,0.0053551089018751006,0.1142578125,2.0,0.34688733541088396,0.11309549566383917,0.021537381937944463,0.0012454066301884937,0.00949729864462666,0.020697423438445373,0.021816889590664298,0.012733195027832584,0.0003716565923876488,12.088976873653927,-46.36673916685479,3841.1260709999997
391,70,177900.0,材料4,梯形波,0.038609256499999994,-3.2542632255606607,0.023667508641591485,0.02081997648632815,0.023667508641591485,-5.859376866487005e-11,0.038976169,0.07721851299999999,1.6468217922821937,1.1367692301253667,0.016962703403756753,-1.326938015453082,0.002320526692915928,0.005893379480125462,2.000000000000004,0.3655579985421391,0.005276282130187804,0.115234375,2.0,0.34566604446049715,0.11209657767390951,0.020853914592371983,0.0007583648343272932,0.009165504859916889,0.020593117807726196,0.021803786276411167,0.012759319215657362,0.0004940695325203553,12.088976873653927,-39.34071287458526,6868.586731349999
392,90,354610.0,材料4,三角波,0.048624805,-3.0236214873343443,0.028445383719650497,0.024639174854492234,0.028445383719650493,-2.246094145906801e-11,0.048804592,0.09724961,1.7157297817109445,1.154477935549222,0.003240573267076788,-1.2024144460182569,0.0020036776303673904,0.0028824999915166706,2.0000000000000018,0.18630904828049016,0.004781414535549322,0.109375,2.0,0.15894327932780805,0.06581538613291475,0.0631303430597862,0.002034359167526774,0.026891634872456643,0.013537233503671395,0.008355407918061103,0.012231587521781108,0.001005112921167247,12.778773873014233,-38.63817526423255,17242.84210105
393,90,354610.0,材料4,三角波,0.061315229,-2.791727032963086,0.03588924084192808,0.031086915396484397,0.035889240841928086,-3.710938207521523e-11,0.061551313,0.122630458,1.715035246108964,1.1544806033083224,-0.003055564959323018,-1.2025668237582194,0.002003703534469123,0.002890684792190869,2.0,0.18589384424360442,0.0047478601573165665,0.1103515625,2.0,0.15840397179567656,0.06612764861538323,0.06295702082936715,0.001807733131740043,0.026951142541582773,0.01336887951180539,0.008483784445096213,0.01213240526618554,0.0008496382075289306,12.778773873014233,-35.674848469416226,21742.99335569
394,90,354610.0,材料4,梯形波,0.122351722,-2.1008554148157117,0.07173771054058789,0.062139323830078204,0.07173771054058782,-4.296872738532038e-11,0.122829792,0.244703444,1.7122067469731297,1.1544655802299484,-0.003128413540765796,-1.202941679239172,0.0020046954057183113,0.0028967798262781947,2.0000000000000004,0.18556451277795488,0.004661494516370213,0.1123046875,2.0,0.15802591621636214,0.06633528890632151,0.06279231043735409,0.0016414698947232512,0.026908413843330502,0.013217426160865662,0.008498436585215766,0.012018915020717074,0.0007862227340751811,12.778773873014233,-26.846356285827493,43387.14413842
395,90,396820.0,材料4,三角波,0.030859275,-3.478317925518166,0.018036632047043814,0.01562188192285155,0.018036632047043824,-4.785156762477337e-11,0.030997022,0.06171855,1.7185593141309539,1.1545748544328702,-0.004026290932630569,-1.2016740218463664,0.0020034608442764256,0.002928746705812104,1.9999999999999996,0.1865211551512721,0.004800794449862579,0.1083984375,2.0,0.15907430039352136,0.06596325192196285,0.0632380784700482,0.0019806735589570964,0.02698158663768998,0.013494729256011504,0.008410602501417284,0.012231665834830612,0.0009562500264888257,12.891238056348461,-44.83982441351882,12245.5775055
396,90,141270.0,材料4,梯形波,0.0342464245,-3.3741731138839364,0.020980066760079016,0.01845936706835937,0.02098006676007903,2.929686271954234e-11,0.034539317,0.068492849,1.6462920444906113,1.1365539610532096,0.01702896058501029,-1.3284438436028945,0.0023244378638270285,0.005992581794925777,2.0,0.3660074804693672,0.0055299953262614105,0.1142578125,2.0,0.3459120752150999,0.1124557495723988,0.021380252104150673,0.0012337085405213048,0.00989584076789228,0.021167441782857052,0.02213582715158389,0.012854144366236933,0.0004086857230511143,11.85842823190571,-40.01238971301847,4837.992389114999
397,90,141270.0,材料4,梯形波,0.0534735075,-2.9285689346415946,0.03278983480387689,0.02885284433007812,0.032789834803876886,-3.9062414395230234e-12,0.053964057,0.106947015,1.645755683820023,1.1364506884922465,0.017609220977888407,-1.3295766353206775,0.0023299363435965864,0.006023693134399305,1.9999999999999984,0.36734965112241724,0.005503392899471848,0.11328125,2.0,0.34687840327459185,0.11350379205745238,0.02242461674025684,0.0018213583520655075,0.010312637019656594,0.021524224937993313,0.02226763904628753,0.012889905383702062,0.0004558254477329773,11.85842823190571,-34.72822453363592,7554.202404525
398,90,158750.0,材料4,梯形波,0.1363861985,-1.9922647227098187,0.08379189557351659,0.07373268401269527,0.08379189557351657,-6.835984970904492e-12,0.137639501,0.272772397,1.6426350073347975,1.1364281213347573,0.016385949160189518,-1.3303161873797629,0.0023227403188896944,0.005973441660227843,2.0000000000000013,0.3637251285278939,0.005292646792925708,0.1162109375,2.0,0.34417267844655897,0.11056543853166514,0.020596716393715686,0.0015066250228524983,0.010856461779005289,0.021608925846557367,0.021644287111113523,0.011660623866484988,0.0008197186025988641,11.975085916754939,-23.85754122337003,21651.309011875
399,90,177900.0,材料4,梯形波,0.13591119499999998,-1.9957535844702086,0.08347612491560771,0.07344750693164062,0.08347612491560773,1.9531952010626297e-12,0.137186106,0.27182238999999997,1.6434172781581768,1.1365412987169323,0.015798845727971647,-1.3285677139173917,0.002325943782063781,0.005999914135108587,2.0000000000000018,0.3660707458877116,0.00518675901665003,0.1162109375,2.0,0.3459971903164059,0.11235745840327994,0.021397163756556658,0.001260417682693912,0.010019027207210549,0.02120823129864964,0.022189676310412118,0.012928735644406648,0.0006368974910367629,12.088976873653927,-24.12661892817228,24178.6015905
400,90,199190.0,材料4,梯形波,0.010847019999999999,-4.52386489109797,0.0066437816309444855,0.005844002321289062,0.006643781630944486,-5.371093865672803e-11,0.010962487,0.021694039999999998,1.650037224122546,1.1368547214195852,0.02004295051813994,-1.326896418620968,0.0023277147438677008,0.006223276070293954,2.000000000000004,0.3676749407185904,0.005629668931928103,0.1123046875,2.0,0.3473366377315729,0.11353599920072731,0.021927591457799815,0.001319485506912788,0.009468066146325185,0.020779717714663266,0.021986220114811834,0.012809527143933193,0.00046892713077354597,12.20201442206932,-55.20026464467048,2160.6179137999998
