年份,轮次,处理,日期,植物种名,植物群落功能群,放牧小区Block,重复,营养苗,生殖苗,株/丛数,丛幅1,丛幅2,鲜重(g),干重(g),备注：1、本表中放牧小区与附件14中放牧小区同义。,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G17,4,42 ,,13,8,9,65.23,36.25,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G17,4,36 ,,131,,,81.59,41.58,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G17,4,29 ,30,3,,,4.23,1.03,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G17,4,11 ,,2,1,1,0.86,0.5,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G17,5,42 ,43,17,4,4,92.21,55.3,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G17,5,36 ,,108,,,79.14,40.35,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G17,5,42 ,,6,,,20.13,5.74,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G17,5,10 ,,5,2,2,10.72,4.93,,
2017,第二轮牧后,无牧（0天）,2017.7.22,黄花葱,PF,G17,5,37 ,,1,,,8.17,1.27,,
2017,第二轮牧后,无牧（0天）,2017.7.22,猪毛菜,AB,G17,5,14 ,,1,,,0.28,0.12,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G19,1,37 ,45,9,8,8,34.93,19.54,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G19,1,35 ,,201,,,110.04,58.95,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G19,1,42 ,31,21,,,39.86,16.63,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G19,1,11 ,,6,3,3,2.75,1.5,,
2017,第二轮牧后,无牧（0天）,2017.7.22,蒙古葱,PF,G19,1,5 ,,1,,,0.1,0.01,,
2017,第二轮牧后,无牧（0天）,2017.7.22,猪毛菜,AB,G19,1,5 ,,1,,,0.1,0.01,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G19,2,43 ,,14,7,6,59.38,35.39,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G19,2,33 ,,210,,,129.74,66.46,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G19,2,41 ,,10,,,14.49,3.84,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G19,2,18 ,,12,3,3,17.55,8.36,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G19,2,34 ,,10,3,2,4.54,2.6,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G19,3,33 ,,8,4,4,5.2,3.17,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G19,3,32 ,,186,,,105.12,54.96,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G19,3,22 ,,64,,,45.72,14.05,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G19,3,15 ,,27,5,5,52.51,27.75,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G19,3,16 ,,48,3,2,10.3,5.3,,
2017,第二轮牧后,无牧（0天）,2017.7.22,双齿葱,PF,G19,3,18 ,,1,,,0.1,0.01,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G19,4,33 ,,12,4,4,31.83,18.8,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G19,4,34 ,,194,,,133.78,60.4,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G19,4,35 ,44,5,,,9.98,2.58,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G19,4,19 ,,16,4,4,21.56,10.93,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G19,4,37 ,,10,,,20.97,11.64,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G19,5,30 ,,6,4,5,9.1,5.63,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G19,5,25 ,,332,,,158.42,77.57,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G19,5,33 ,,24,,,29.37,7.68,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G19,5,31 ,,34,4,4,28.87,15.01,,
2017,第二轮牧后,无牧（0天）,2017.7.22,黄花葱,PF,G19,5,25 ,,1,,,2.05,0.62,,
2017,第二轮牧后,无牧（0天）,2017.7.22,乳白花黄芪,PF,G19,5,10 ,,4,,,1.86,0.82,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G21,1,32 ,,7,4,5,21.75,12.17,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G21,1,44 ,,151,,,109.99,58.33,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G21,1,27 ,27,22,,,48.32,21.27,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G21,1,20 ,,12,2,3,31.98,15.27,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G21,1,23 ,,14,4,3,9.85,5.03,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G21,2,32 ,,6,6,6,7.66,4.46,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G21,2,43 ,,110,,,55.61,27.37,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G21,2,32 ,,11,,,25.73,6.78,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G21,2,20 ,,23,4,4,17.39,8.75,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G21,2,35 ,47,84,,,60.45,31.53,,
2017,第二轮牧后,无牧（0天）,2017.7.22,猪毛菜,AB,G21,2,4 ,,,,,0.1,0.01,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G21,3,42 ,,17,5,5,69.31,45.56,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G21,3,35 ,,95,,,68.51,36.5,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G21,3,31 ,50,23,,,53.96,22.18,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G21,3,16 ,,8,2,3,5.96,3.07,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G21,3,30 ,53,36,2,2,27.98,14.61,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G21,4,35 ,,19,6,6,42.4,24.49,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G21,4,31 ,,68,,,40.25,19.07,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G21,4,36 ,39,35,,,91.03,31.57,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G21,4,19 ,,7,4,3,10.91,5.44,,
2017,第二轮牧后,无牧（0天）,2017.7.22,米氏冰草,PR,G21,4,26 ,38,8,4,4,32.44,16.33,,
2017,第二轮牧后,无牧（0天）,2017.7.22,大针茅,PB,G21,5,35 ,,6,5,5,9.05,5.6,,
2017,第二轮牧后,无牧（0天）,2017.7.22,羊草,PR,G21,5,30 ,,168,,,112.45,53.29,,
2017,第二轮牧后,无牧（0天）,2017.7.22,知母,PF,G21,5,33 ,45,52,,,131.97,65.94,,
2017,第二轮牧后,无牧（0天）,2017.7.22,糙隐子草,PB,G21,5,11 ,,12,3,3,13.78,6.8,,
2017,第二轮牧后,无牧（0天）,2017.7.22,苔草,PR,G21,5,21 ,,5,,,1.54,0.76,,
2017,第二轮牧后,无牧（0天）,2017.7.22,猪毛菜,AB,G21,5,2 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,1,41 ,,7,9,11,151.42,79.04,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,1,25 ,,85,,,24.68,11.93,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,1,8 ,,11,,,1.88,0.58,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,1,,,29,2,4,25.72,11.77,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,黄花葱,PF,G6,1,15 ,,2,,,1.2,0.17,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G6,1,20 ,,57,,,11.64,5.41,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G6,1,9 ,,1,,,0.6,0.16,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,1,10 ,,11,,,4.28,1.18,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,野韭,PF,G6,1,13 ,,8,,,7.75,1.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,画眉草,AB,G6,1,6 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,2,42 ,60,15,6,7,237.34,125.76,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,2,30 ,,22,,,15.27,6.42,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,2,14 ,,5,,,1.55,0.44,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,2,6 ,,43,2,3,57.18,26.66,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G6,2,13 ,,7,1,1,8.27,3.49,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,黄花葱,PF,G6,2,10 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G6,2,14 ,,1,,,1.83,0.29,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,2,10 ,,23,,,4.45,1.27,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,3,44 ,82,14,7,7,307.68,168.25,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,3,34 ,,15,,,12.78,5.73,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,3,13 ,,11,,,4.5,1.43,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,3,7 ,,1,1,1,1.28,0.56,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G6,3,22 ,,22,,,11.21,1.2,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G6,3,16 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,狗尾草,AB,G6,3,5 ,8,4,,,1.08,0.39,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,4,32 ,,12,3,4,72.59,35.29,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,4,,,640,,,163.52,67.16,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,4,11 ,,1,,,1.21,0.37,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,4,10 ,,7,2,2,5.09,2.32,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G6,4,13 ,,,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G6,4,5 ,,,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,4,7 ,,,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,5,36 ,,15,10,6,120,65.22,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,5,30 ,,109,,,96.43,46.78,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,5,28 ,,65,,,18.71,5.68,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,5,10 ,,12,1,1,16.62,8.34,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G6,5,19 ,,41,1,1,41.79,20.04,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,细叶葱,PF,G6,5,19 ,,4,,,3.11,0.84,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,5,8 ,,3,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,笼1,53 ,75,16,4,4,264.93,141.85,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,笼1,29 ,,189,,,106.78,50.98,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,笼1,21 ,,1,1,1,1.57,0.94,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G6,笼1,13 ,,1,,,1.6,0.96,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G6,笼1,14 ,,3,,,2.67,0.35,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G6,笼1,7 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,笼2,45 ,,11,6,5,113.12,62.27,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,笼2,28 ,,155,,,82.44,38.78,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,笼2,15 ,,20,,,7.59,2.36,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,笼2,4 ,,7,2,2,7.32,3.8,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G6,笼2,23 ,,65,1,1,62.13,30.46,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G6,笼2,16 ,,15,,,3.48,1.61,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,笼2,10 ,,5,,,1.76,0.53,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G6,笼3,51 ,,15,6,6,184.39,105.19,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G6,笼3,31 ,,55,,,30.84,16,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G6,笼3,15 ,,27,,,15.96,4.73,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G6,笼3,21 ,,11,2,3,15.46,8.31,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G6,笼3,19 ,,4,1,2,7.93,3.8,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G6,笼3,20 ,,2,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G6,笼3,6 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G6,笼3,7 ,,3,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,1,27 ,,14,3,3,60,27.43,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,1,32 ,,280,,,155,79.36,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,1,17 ,,18,,,6,2.2,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,1,20 ,,31,4,3,62,32.5,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,2,41 ,,10,3,4,47.07,25.86,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,2,21 ,,269,,,131.81,67,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,2,14 ,,5,,,1.2,0.36,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,2,13 ,,18,2,3,26.08,13.47,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G12,2,13 ,,7,,,1.71,0.92,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G12,2,,,2,,,0.45,0.11,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,3,45 ,,9,8,6,74.31,40.68,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,3,28 ,,257,,,108.67,56.2,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,3,14 ,,9,,,1.41,0.41,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,3,6 ,,18,1,2,16.94,9.67,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G12,3,18 ,,20,2,4,12.17,6.5,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G12,3,6 ,,2,,,1.66,0.43,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G12,3,14 ,,26,,,6,1.75,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,4,51 ,83,8,5,8,151.72,84.35,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,4,21 ,,188,,,68.74,34.12,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,4,11 ,,6,,,1.7,0.51,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,4,13 ,,18,2,4,44.11,23.81,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G12,4,10 ,,3,,,1.25,0.35,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G12,4,9 ,,4,,,1.24,0.32,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,5,32 ,,10,4,5,37.47,21.05,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,5,33 ,,346,,,170.3,85.98,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,5,13 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,5,8 ,,9,2,1,12.57,6.55,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G12,5,5 ,,2,,,0.99,0.28,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G12,5,9 ,,16,,,5.14,1.49,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,笼1,42 ,,9,4,7,61.27,33.12,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,笼1,34 ,,145,,,147.06,77.75,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,笼1,16 ,,4,,,1.12,0.36,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,笼1,11 ,,7,1,2,14.32,7.31,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G12,笼1,24 ,,3,,,1.56,0.46,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G12,笼1,18 ,,5,,,0.53,0.14,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,笼2,31 ,,2,2,2,7.42,3.3,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,笼2,40 ,,280,,,180.73,87.36,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,笼2,17 ,,31,5,4,73.65,39.29,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G12,笼2,16 ,,11,2,1,29.5,14.2,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G12,笼2,25 ,,29,0.5,1,4.62,2.54,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G12,笼3,42 ,,15,5,6,251.17,134.84,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G12,笼3,43 ,,118,,,74.89,38.85,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G12,笼3,10 ,,1,,,0.27,0.07,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G12,笼3,18 ,,12,4,4,29.42,15.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G12,笼3,32 ,,1,,,2.6,0.17,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,1,36 ,,12,8,6,25.18,39.56,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,1,26 ,,196,,,62.26,28.05,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,1,15 ,,14,,,1.55,0.49,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,1,15 ,,6,5,2,2.8,1.45,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G18,1,20 ,,29,3,2,27.89,13.71,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G18,1,16 ,,2,,,0.8,0.13,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,1,8 ,,1,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,1,8 ,,56,,,4.9,1.61,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,2,40 ,,7,6,6,19.68,11.7,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,2,27 ,,145,,,55.32,28.52,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,2,16 ,,30,,,14.85,5.31,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,2,13 ,,21,4,3,7.25,3.93,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G18,2,18 ,,118,1,1,48.6,25.12,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G18,2,18 ,,2,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,2,9 ,,1,,,1.35,0.34,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,2,7 ,,14,,,1.52,0.6,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,3,30 ,,14,8,9,112.5,67.77,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,3,30 ,,176,,,113.08,60.77,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,3,19 ,,63,,,24.64,8.1,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,3,25 ,,25,1,4,29.48,16.99,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,3,15 ,,1,,,0.36,0.14,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,3,20 ,,3,,,0.1,0.01,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,狗尾草,AB,G18,3,20,20,1,,,0.37,0.14,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,4,28 ,,12,8,7,72.48,43.97,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,4,25 ,,189,,,86.64,47.96,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,4,17 ,,34,,,8.62,2.73,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,4,16 ,,36,7,5,53.86,31.32,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,4,6 ,,1,,,0.11,0.04,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,4,9 ,,17,,,2.16,0.74,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,多根葱,PF,G18,4,9 ,,5,,,0.37,0.06,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,5,45 ,,14,14,10,191.09,111.31,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,5,27 ,,54,,,26.55,13.33,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,5,16 ,,40,,,15.41,4.88,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,5,25 ,,14,6,4,41.58,24.54,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,米氏冰草,PR,G18,5,22 ,,8,2,2,9.95,5.68,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,5,4 ,,1,,,0.46,0.22,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,乳白花黄芪,PF,G18,5,10 ,,1,,,1.22,0.56,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,5,10 ,,5,,,0.62,0.21,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,笼1,35 ,,4,9,7,24.36,14.5,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,笼1,32 ,,352,,,174.79,102.8,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,笼1,25 ,,6,,,3.89,1.42,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,笼1,22 ,30,14,4,6,20.9,12.54,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,笼1,13 ,,21,,,2.85,1.25,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,笼2,33 ,,13,6,4,110.53,63.27,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,笼2,29 ,,202,,,85.68,44.84,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,笼2,12 ,,9,,,1.83,0.73,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,笼2,20 ,37,32,4,7,82.84,49.54,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,苔草,PR,G18,笼2,17 ,,,,,0.79,0.49,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,猪毛菜,AB,G18,笼2,12 ,,,,,0.42,0.26,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,笼2,13 ,,,,,0.98,0.48,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,大针茅,PB,G18,笼3,34 ,,15,12,9,93.26,52.52,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,羊草,PR,G18,笼3,22 ,,237,,,112.66,58.49,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,知母,PF,G18,笼3,16 ,,27,,,4,1.15,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,糙隐子草,PB,G18,笼3,20 ,,22,5,6,30.51,19.9,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,双齿葱,PF,G18,笼3,22 ,,2,,,0.7,0.17,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,蒙古葱,PF,G18,笼3,6 ,,1,,,0.95,0.16,,
2017,第三轮牧后,轻牧（3天）,2017.8.27,刺藜,AB,G18,笼3,7 ,,9,,,1.4,0.49,,
2017,第三轮牧后,中牧（6天）,2017.8.27,大针茅,PB,G8,1,45 ,51,7,7,5,143.16,82.45,,
2017,第三轮牧后,中牧（6天）,2017.8.27,羊草,PR,G8,1,21 ,,113,,,43.72,22.48,,
2017,第三轮牧后,中牧（6天）,2017.8.27,糙隐子草,PB,G8,1,6 ,,4,2,2,2.34,1.29,,
