样本编号,温度_oC,频率_Hz,磁芯损耗_w每m3,励磁波形,磁芯材料,磁通密度峰值B_m_T
10810,50,125890.0,26154.71652,三角波,材料4,0.0386370845
10811,50,125890.0,34700.06758,三角波,材料4,0.043593045999999996
10812,50,125880.0,60793.20993,三角波,材料4,0.05469809
10813,50,125890.0,80765.47376,三角波,材料4,0.0615162675
10814,50,125890.0,105389.568,三角波,材料4,0.0683063365
10815,50,125890.0,140001.1497,三角波,材料4,0.07696262549999999
10816,50,125890.0,324132.496,三角波,材料4,0.1092948515
10817,50,141290.0,1712.770374,三角波,材料4,0.010771306
10818,50,141280.0,2225.921172,三角波,材料4,0.0121042515
10819,50,141290.0,2906.17509,三角波,材料4,0.0137239085
10820,50,141280.0,3706.969316,三角波,材料4,0.015114351
10821,50,141280.0,6443.83413,三角波,材料4,0.0193038975
10822,50,141290.0,8351.308168,三角波,材料4,0.0215369165
10823,50,141280.0,10768.50361,三角波,材料4,0.024046361000000002
10824,50,141280.0,14273.69203,三角波,材料4,0.0271149025
10825,50,141290.0,24358.62338,三角波,材料4,0.033834171999999996
10826,50,141280.0,32548.80459,三角波,材料4,0.0381844095
10827,50,141280.0,224043.6568,三角波,材料4,0.08527062499999999
10828,50,141280.0,389944.4417,三角波,材料4,0.1074010155
10829,50,158750.0,2325.924134,三角波,材料4,0.0110321095
10830,50,158750.0,3060.610683,三角波,材料4,0.01252868
10831,50,158760.0,5082.514735,三角波,材料4,0.015566273
10832,50,158750.0,6711.849343,三角波,材料4,0.017586944
10833,50,158750.0,8614.041375,三角波,材料4,0.019676053
10834,50,158750.0,11007.41593,三角波,材料4,0.0219439815
10835,50,158750.0,14433.58797,三角波,材料4,0.02475105
10836,50,158750.0,18875.91128,三角波,材料4,0.0275074685
10837,50,158750.0,24457.90919,三角波,材料4,0.030849073499999997
10838,50,158750.0,32456.68913,三角波,材料4,0.0348710605
10839,50,158760.0,42306.13774,三角波,材料4,0.0390306615
10840,50,158760.0,55161.73944,三角波,材料4,0.043720735
10841,50,158750.0,217999.7612,三角波,材料4,0.0776682035
10842,50,177890.0,3061.386707,三角波,材料4,0.0109728155
10843,50,177880.0,3841.231,三角波,材料4,0.0120360405
10844,50,177890.0,5007.93165,三角波,材料4,0.0136009455
10845,50,177890.0,8454.211379,三角波,材料4,0.017209213
10846,50,177890.0,10650.24714,三角波,材料4,0.019265051499999998
10847,50,177890.0,23443.80141,三角波,材料4,0.027048965
10848,50,177890.0,31006.46575,三角波,材料4,0.0305324015
10849,50,177900.0,40488.6764,三角波,材料4,0.034207721999999996
10850,50,177890.0,52305.55433,三角波,材料4,0.038312922
10851,50,177890.0,68595.29589,三角波,材料4,0.043114437500000005
10852,50,177900.0,154181.4275,三角波,材料4,0.0607151545
10853,50,177900.0,202330.5195,三角波,材料4,0.06812467350000001
10854,50,177900.0,350664.692,三角波,材料4,0.085803197
10855,50,199170.0,4003.519501,三角波,材料4,0.010782987
10856,50,199160.0,5208.203354,三角波,材料4,0.0121886465
10857,50,199160.0,11056.68191,三角波,材料4,0.017214705
10858,50,199170.0,14113.41853,三角波,材料4,0.01937593
10859,50,199180.0,23646.51059,三角波,材料4,0.024177116999999998
10860,50,199160.0,30822.23483,三角波,材料4,0.027284631
10861,50,199170.0,51549.36246,三角波,材料4,0.0342534365
10862,50,199170.0,86605.24107,三角波,材料4,0.042755687
10863,50,199160.0,149179.2557,三角波,材料4,0.054291514
10864,50,199170.0,194202.2566,三角波,材料4,0.06084153
10865,50,224180.0,5396.957871,三角波,材料4,0.010734598
10866,50,224180.0,7001.039045,三角波,材料4,0.012143076499999999
10867,50,224180.0,11190.22352,三角波,材料4,0.015128078
10868,50,224180.0,14506.35444,三角波,材料4,0.0170642545
10869,50,224190.0,18223.53879,三角波,材料4,0.0189107465
10870,50,224170.0,23574.15663,三角波,材料4,0.0213115465
10871,50,224170.0,30476.80273,三角波,材料4,0.023994527
10872,50,224180.0,39585.22979,三角波,材料4,0.026924409500000003
10873,50,224180.0,65871.26467,三角波,材料4,0.033928197
10874,50,224180.0,84164.53261,三角波,材料4,0.0376648515
10875,50,224180.0,109842.7508,三角波,材料4,0.0424615475
10876,50,224190.0,143979.8874,三角波,材料4,0.047729405
10877,50,224180.0,186586.0245,三角波,材料4,0.0535582675
10878,50,224180.0,243501.3218,三角波,材料4,0.06021009
10879,50,224180.0,319461.8942,三角波,材料4,0.06739373600000001
10880,50,251220.0,9353.616252,三角波,材料4,0.0122734005
10881,50,251230.0,11729.67575,三角波,材料4,0.0136813265
10882,50,251230.0,15134.07464,三角波,材料4,0.015471465
10883,50,251220.0,19163.71348,三角波,材料4,0.017115683
10884,50,251230.0,24219.15895,三角波,材料4,0.0192563465
10885,50,251230.0,40479.89249,三角波,材料4,0.0243615435
10886,50,251220.0,67240.75797,三角波,材料4,0.030704968
10887,50,251220.0,110761.1147,三角波,材料4,0.0383570445
10888,50,251230.0,144653.7455,三角波,材料4,0.043177918999999995
10889,50,251220.0,187081.3178,三角波,材料4,0.048443389
10890,50,282490.0,25291.50932,三角波,材料4,0.017341587
10891,50,282490.0,41813.41456,三角波,材料4,0.021885494499999998
10892,50,282490.0,87510.66421,三角波,材料4,0.030610616
10893,50,282490.0,112843.7335,三角波,材料4,0.034481700000000004
10894,50,282490.0,146113.2298,三角波,材料4,0.0387918265
10895,50,282490.0,244240.0149,三角波,材料4,0.048864200999999996
10896,50,282490.0,317483.1383,三角波,材料4,0.054724562500000004
10897,50,316460.0,12815.89714,三角波,材料4,0.010947513499999999
10898,50,316470.0,16392.66458,三角波,材料4,0.0123224545
10899,50,316470.0,20604.83209,三角波,材料4,0.013672186999999999
10900,50,316460.0,26010.04781,三角波,材料4,0.01537358
10901,50,316460.0,33463.26005,三角波,材料4,0.017372218000000002
10902,50,316470.0,54331.53482,三角波,材料4,0.021747469
10903,50,316480.0,88850.39703,三角波,材料4,0.0272144775
10904,50,316480.0,113551.353,三角波,材料4,0.030552867999999997
10905,50,316470.0,146587.5034,三角波,材料4,0.034400999
10906,50,316460.0,243640.5003,三角波,材料4,0.0433962395
10907,50,316470.0,313989.2728,三角波,材料4,0.048590535000000004
10908,50,354600.0,16970.09721,三角波,材料4,0.010814102999999999
10909,50,354600.0,20933.97648,三角波,材料4,0.0119725445
10910,50,354590.0,34114.88185,三角波,材料4,0.015183225500000001
10911,50,354590.0,89425.92477,三角波,材料4,0.0237634155
10912,50,354590.0,114582.8245,三角波,材料4,0.026773400000000003
10913,50,354590.0,146887.0543,三角波,材料4,0.030151427
10914,50,354590.0,187621.4994,三角波,材料4,0.033788728000000004
10915,50,354600.0,241136.8578,三角波,材料4,0.0379317015
10916,50,354590.0,309743.6832,三角波,材料4,0.0425185155
10917,50,396810.0,36314.38997,三角波,材料4,0.013998272499999999
10918,50,396810.0,94306.20217,三角波,材料4,0.021954005
10919,50,396810.0,154457.6795,三角波,材料4,0.0277894605
10920,50,446410.0,28580.57912,三角波,材料4,0.0105258365
10921,50,446410.0,36815.77555,三角波,材料4,0.0118960255
10922,50,446410.0,46315.7927,三角波,材料4,0.013291969
10923,50,446410.0,58725.05349,三角波,材料4,0.014926663
10924,50,446410.0,94328.91032,三角波,材料4,0.018628186999999997
10925,50,446400.0,153422.3418,三角波,材料4,0.0235632805
10926,50,446410.0,248451.6881,三角波,材料4,0.029662501
10927,50,446410.0,316606.5127,三角波,材料4,0.0332166675
10928,50,56180.0,3854.939775,三角波,材料4,0.03414054
10929,50,56180.0,5137.478629,三角波,材料4,0.0385815515
10930,50,56180.0,9252.697888,三角波,材料4,0.0485897295
10931,50,56170.0,16669.04388,三角波,材料4,0.061375597000000004
10932,50,56180.0,21975.18399,三角波,材料4,0.068635055
10933,50,56180.0,39173.08987,三角波,材料4,0.0868275245
10934,50,56170.0,69344.52485,三角波,材料4,0.108838311
10935,50,56180.0,91305.39471,三角波,材料4,0.12215066
10936,50,56180.0,161129.389,三角波,材料4,0.15304339150000001
10937,50,56180.0,215894.9794,三角波,材料4,0.172176164
10938,50,56180.0,385632.3306,三角波,材料4,0.217629389
10939,50,70790.0,3770.727167,三角波,材料4,0.030657634
10940,50,70800.0,5010.544234,三角波,材料4,0.034212298
10941,50,70790.0,6853.80912,三角波,材料4,0.0386418245
10942,50,70790.0,12427.96667,三角波,材料4,0.048972585
10943,50,70790.0,22084.49623,三角波,材料4,0.0612177735
10944,50,70800.0,122388.1488,三角波,材料4,0.1215784725
10945,50,70800.0,165106.5463,三角波,材料4,0.13685291249999998
10946,50,70800.0,219878.9053,三角波,材料4,0.154036382
10947,50,70800.0,294845.7967,三角波,材料4,0.172928317
10948,50,70800.0,387358.5125,三角波,材料4,0.193225438
10949,50,70790.0,517088.9323,三角波,材料4,0.21741052449999998
10950,50,79430.0,2381.242717,三角波,材料4,0.024130827
10951,50,79430.0,4264.425838,三角波,材料4,0.0304256615
10952,50,79430.0,5843.157274,三角波,材料4,0.034475639
10953,50,79440.0,7972.157455,三角波,材料4,0.03866547
10954,50,79430.0,10588.32889,三角波,材料4,0.0435805025
10955,50,79430.0,45670.1307,三角波,材料4,0.07707771
10956,50,79430.0,60733.1717,三角波,材料4,0.08657213750000001
10957,50,79430.0,80659.84794,三角波,材料4,0.09721015350000001
10958,50,79440.0,106529.3706,三角波,材料4,0.108416136
10959,50,79430.0,143904.6216,三角波,材料4,0.12210211600000001
10960,50,79430.0,192468.9467,三角波,材料4,0.137160224
10961,50,79430.0,257976.2474,三角波,材料4,0.154005726
10962,50,79440.0,340384.6463,三角波,材料4,0.17227046099999999
10963,50,79440.0,454823.2087,三角波,材料4,0.19377998400000002
10964,50,79430.0,777580.9156,三角波,材料4,0.2422557135
10965,50,79430.0,1025722.575,三角波,材料4,0.272045722
10966,50,89200.0,2044.706828,三角波,材料4,0.021461469499999997
10967,50,89200.0,2741.274933,三角波,材料4,0.024275690000000003
10968,50,89200.0,3651.543093,三角波,材料4,0.0270210745
10969,50,89200.0,5033.728219,三角波,材料4,0.0305610455
10970,50,89200.0,6834.231348,三角波,材料4,0.034339732
10971,50,89200.0,9180.03272,三角波,材料4,0.038775051000000005
10972,50,89200.0,16262.5647,三角波,材料4,0.04838169
10973,50,89200.0,22301.15806,三角波,材料4,0.054599314999999995
10974,50,89200.0,39764.69953,三角波,材料4,0.068466209
10975,50,89200.0,70642.24849,三角波,材料4,0.0863119515
10976,50,89200.0,168284.2503,三角波,材料4,0.121818111
10977,50,89200.0,226438.4834,三角波,材料4,0.13685161099999998
10978,50,89200.0,298683.5784,三角波,材料4,0.1530124705
10979,50,89200.0,399447.6198,三角波,材料4,0.1721490605
10980,50,89200.0,519337.2151,三角波,材料4,0.1907228565
10981,50,89200.0,696837.0076,三角波,材料4,0.215375211
10982,50,89200.0,1204052.085,三角波,材料4,0.271819555
10983,50,99910.0,1718.601984,三角波,材料4,0.0192526015
10984,50,99910.0,2308.688882,三角波,材料4,0.0217825145
10985,50,99910.0,3101.191169,三角波,材料4,0.0242602735
10986,50,99910.0,5798.050204,三角波,材料4,0.0307536305
10987,50,99910.0,10302.05535,三角波,材料4,0.0387677195
10988,50,99910.0,19054.58442,三角波,材料4,0.048875007
10989,50,99910.0,25724.84079,三角波,材料4,0.054911877
10990,50,99910.0,34619.98344,三角波,材料4,0.0613516175
10991,50,99910.0,45988.26607,三角波,材料4,0.068921501
10992,50,99900.0,61334.83248,三角波,材料4,0.077351224
10993,50,99900.0,81983.51105,三角波,材料4,0.08623410549999999
10994,50,99910.0,146693.2388,三角波,材料4,0.1090847695
10995,50,99910.0,197862.8587,三角波,材料4,0.1226866655
10996,50,99910.0,261667.6276,三角波,材料4,0.1369866425
10997,50,99910.0,350816.1629,三角波,材料4,0.15423951749999998
10998,50,99910.0,457583.3593,三角波,材料4,0.1710644415
10999,50,99910.0,616013.9603,三角波,材料4,0.193048469
11000,50,99910.0,1066509.827,三角波,材料4,0.2437868915
11001,50,112160.0,1659.123419,三角波,材料4,0.0171384785
11002,50,112170.0,2131.556938,三角波,材料4,0.019372955499999997
11003,50,112160.0,2796.069272,三角波,材料4,0.0215310975
11004,50,112170.0,7067.428958,三角波,材料4,0.030860677000000003
11005,50,112170.0,9255.355872,三角波,材料4,0.0343706865
11006,50,112160.0,12570.12545,三角波,材料4,0.03848581349999999
11007,50,112160.0,23061.68628,三角波,材料4,0.0488012365
11008,50,112170.0,30910.958,三角波,材料4,0.0544498375
11009,70,56180.0,2189.196451,三角波,材料4,0.0273510145
11010,70,56190.0,2876.001485,三角波,材料4,0.030691576499999998
11011,70,56180.0,5069.62443,三角波,材料4,0.038412230500000005
11012,70,56180.0,12598.28992,三角波,材料4,0.05472663
11013,70,56190.0,30074.63216,三角波,材料4,0.07668842000000001
11014,70,56190.0,40417.66934,三角波,材料4,0.0861351005
11015,70,56190.0,55346.81627,三角波,材料4,0.097121006
11016,70,56180.0,74826.08379,三角波,材料4,0.10888690749999999
11017,70,56180.0,99578.92499,三角波,材料4,0.1217893125
11018,70,56180.0,134891.5738,三角波,材料4,0.137051415
11019,70,56200.0,179004.4811,三角波,材料4,0.15231779499999998
11020,70,56190.0,327182.2237,三角波,材料4,0.193243595
11021,70,56180.0,434033.5476,三角波,材料4,0.21642234049999998
11022,70,56180.0,570012.3671,三角波,材料4,0.2432627225
11023,70,70790.0,1891.926513,三角波,材料4,0.021832029
11024,70,70780.0,2404.851343,三角波,材料4,0.024441399000000003
11025,70,70780.0,3279.388885,三角波,材料4,0.0277777965
11026,70,70770.0,4224.892512,三角波,材料4,0.0305823905
11027,70,70790.0,5757.19015,三角波,材料4,0.0345871975
11028,70,70780.0,10219.35158,三角波,材料4,0.0436619345
11029,70,70770.0,24139.06361,三角波,材料4,0.061095035500000006
11030,70,70780.0,44416.57848,三角波,材料4,0.07760342
11031,70,70790.0,59997.41477,三角波,材料4,0.086919005
11032,70,70790.0,79999.93629,三角波,材料4,0.097289758
11033,70,70780.0,107187.6893,三角波,材料4,0.109425277
11034,70,70780.0,191943.1186,三角波,材料4,0.13681025349999998
11035,70,70770.0,259736.1244,三角波,材料4,0.15415110599999998
11036,70,70780.0,348064.0748,三角波,材料4,0.17286916600000002
11037,70,70770.0,466395.9993,三角波,材料4,0.1943883225
11038,70,70790.0,614527.4279,三角波,材料4,0.2176881085
11039,70,79430.0,16398.66514,三角波,材料4,0.048821551
11040,70,99930.0,139657.277,三角波,材料4,0.096971594
11041,70,112170.0,8345.214152,三角波,材料4,0.0276096365
11042,70,112170.0,14160.27245,三角波,材料4,0.034831869
11043,70,112170.0,32596.45565,三角波,材料4,0.0490545965
11044,70,112180.0,177295.3718,三角波,材料4,0.097541303
11045,70,112180.0,314152.4255,三角波,材料4,0.12301232250000001
11046,70,112180.0,420280.023,三角波,材料4,0.1377290115
11047,70,125890.0,1797.738102,三角波,材料4,0.0122862985
11048,70,125890.0,3818.017772,三角波,材料4,0.0172340975
11049,70,125900.0,4999.59089,三角波,材料4,0.019455743
11050,70,125890.0,6462.028766,三角波,材料4,0.0219784525
11051,70,125890.0,8387.670652,三角波,材料4,0.0245750725
11052,70,125890.0,10719.1214,三角波,材料4,0.027432541999999997
11053,70,125890.0,14056.48211,三角波,材料4,0.0309671515
11054,70,125890.0,23688.80742,三角波,材料4,0.038667149
11055,70,125890.0,31227.40619,三角波,材料4,0.043597028999999995
11056,70,125880.0,41036.71204,三角波,材料4,0.048822104500000005
11057,70,125890.0,53911.96234,三角波,材料4,0.0546743005
11058,70,125890.0,71490.12992,三角波,材料4,0.061550822000000005
11059,70,125890.0,165273.0642,三角波,材料4,0.086795378
11060,70,125890.0,218648.1961,三角波,材料4,0.097224909
11061,70,141290.0,1804.979345,三角波,材料4,0.0107740585
11062,70,141280.0,2311.406355,三角波,材料4,0.012096539
11063,70,141280.0,3014.136932,三角波,材料4,0.013699132
11064,70,141280.0,3803.554991,三角波,材料4,0.015085117
11065,70,141280.0,4937.115391,三角波,材料4,0.017061125
11066,70,141280.0,8231.78936,三角波,材料4,0.021549458
11067,70,141290.0,10431.85934,三角波,材料4,0.0240625275
11068,70,141290.0,13617.98531,三角波,材料4,0.0271771415
11069,70,141280.0,17674.37541,三角波,材料4,0.0301565875
11070,70,141280.0,39249.35384,三角波,材料4,0.042866216
11071,70,141290.0,50995.96324,三角波,材料4,0.0479642295
11072,70,141290.0,67078.27752,三角波,材料4,0.05398569
11073,70,141290.0,152266.3374,三角波,材料4,0.076079916
11074,70,141280.0,201265.6157,三角波,材料4,0.08537792550000001
11075,70,158750.0,2461.821977,三角波,材料4,0.011064692000000001
11076,70,158750.0,4006.631801,三角波,材料4,0.013764457
11077,70,158760.0,5151.97834,三角波,材料4,0.015537219
11078,70,158750.0,6764.307954,三角波,材料4,0.0175971875
11079,70,158750.0,8699.48142,三角波,材料4,0.019653469
11080,70,158750.0,10844.9172,三角波,材料4,0.021972693
11081,70,158750.0,14157.86725,三角波,材料4,0.024795032
11082,70,158740.0,18183.08286,三角波,材料4,0.0275118765
11083,70,158750.0,23449.22438,三角波,材料4,0.030879814999999998
11084,70,158750.0,30830.09535,三角波,材料4,0.034901424
11085,70,158750.0,39829.24169,三角波,材料4,0.039090426
11086,70,158750.0,67096.73313,三角波,材料4,0.0492177565
11087,70,158760.0,86818.92776,三角波,材料4,0.054672537
11088,70,158760.0,114567.383,三角波,材料4,0.061540078
11089,70,158760.0,150615.1648,三角波,材料4,0.0693100665
11090,70,158750.0,198103.2343,三角波,材料4,0.077759621
11091,70,158740.0,346466.6767,三角波,材料4,0.097974461
11092,70,177890.0,3263.893353,三角波,材料4,0.0109536535
11093,70,177880.0,4078.367142,三角波,材料4,0.0120769505
