样本编号,实际磁芯损耗_w每m3,两两交互模型_五折预测,相对误差_percent,对数残差
11910,20698.33584,20430.081093812056,-1.2960208408133742,0.013044924665399193
11911,50441.36474,49401.09946590004,-2.062325790473755,0.020838887090778968
11912,66260.10765,62942.21328276809,-5.0073784738741125,0.051370965549921266
11913,210226.0167,205588.15695835176,-2.2061302470790958,0.022308292374860983
11914,282011.5503,276293.03412143036,-2.0277595625024443,0.020486008285311996
11915,490966.9664,474301.59312989283,-3.394398077798487,0.03453345553796794
11916,650168.9132,640640.8732152013,-1.4654714784660425,0.0147631558701935
11917,848577.0073,854381.7544042852,0.684056609400094,-0.006817275574986681
11918,1119593.65,1174166.857762388,4.874376320586317,-0.047593031898033544
11919,1642.085648,1935.6061445818239,17.87485914265928,-0.1644533599926783
11920,2170.157042,2523.434822491637,16.27890395277842,-0.1508214637274614
11921,2982.039317,3381.3414340940913,13.390236500831856,-0.12566510372266393
11922,3941.473586,4392.9736198917,11.455107437365934,-0.1084516999571985
11923,7473.278979,8327.625704526112,11.432019705497897,-0.10824453023639435
11924,9972.971567,10502.873864463683,5.313384219575031,-0.05177033067360881
11925,24346.57918,24972.792765425347,2.572080376448789,-0.025395588629672616
11926,44353.79075,45969.35133617723,3.642440835064875,-0.03577672051943459
11927,78416.91369,78700.03758241609,0.36104952247335276,-0.0036039930329057057
11928,140005.0991,139523.53944096641,-0.34395865731263014,0.0034455155504140578
11929,185083.8297,184872.45718090827,-0.11420366621673168,0.001142689282961129
11930,323521.3938,312512.70912435604,-3.402768684425709,0.034620106509821724
11931,434143.2067,418258.5776813894,-3.658845462388431,0.03727460086766854
11932,578395.1537,571017.3931672397,-1.2755571144683149,0.01283762192543314
11933,1000097.964,1015488.3646126017,1.5388893055082413,-0.015271684979191846
11934,1127.125839,1368.0925533584725,21.378865253613665,-0.19374658566619374
11935,1495.717073,1845.8822293637636,23.411189367614014,-0.2103515969608578
11936,1902.728243,2394.263479100538,25.83318127057086,-0.2297868855863534
11937,4793.598385,5734.023232618177,19.618348724434835,-0.1791360611895758
11938,6479.337988,7731.959125833049,19.33254817317687,-0.1767439321684705
11939,8780.123324,9887.913409903646,12.617021937215393,-0.11882269002591173
11940,15939.08856,17527.524415198433,9.965663025329432,-0.09499797675883848
11941,39205.18305,41492.81466403689,5.835023423100399,-0.056711312901166266
11942,51451.32132,52477.677743839246,1.994810623921296,-0.01975174976587546
11943,93895.85886,96657.13690771305,2.940787891221232,-0.02898376209513387
11944,125672.851,124949.68109168831,-0.5754384519467006,0.0057710047803158915
11945,288010.8845,286661.82494677434,-0.4684057533338263,0.004695062108314829
11946,388174.0265,378820.7352112885,-2.4095613436700356,0.02439066195467099
11947,517187.3,504488.3633106767,-2.4553844785676833,0.024860317557381606
11948,688358.8371,679423.893048577,-1.2980067328059866,0.013065044542910798
11949,914449.2729,900361.6764034809,-1.540555273431729,0.015525451257849099
11950,2310.120916,3049.296488693472,31.99726765702649,-0.2776110368160598
11951,3066.381022,3922.030728414861,27.90421999992606,-0.24611151657879482
11952,4250.680947,5419.333954252494,27.49331276150691,-0.24289372830553901
11953,34656.83793,38109.18612498335,9.96152101918939,-0.09496030969045322
11954,45636.49288,48054.26254299538,5.2978866481980615,-0.05162316313275461
11955,83514.10842,86872.74009511805,4.021633875592827,-0.03942870955507516
11956,111400.3845,113299.02182264748,1.7043364178401756,-0.016899755467523647
11957,148249.2537,151016.49945394526,1.8666169878636354,-0.018494094951460482
11958,345551.9177,336735.0267643005,-2.5515387078112326,0.025846549875048197
11959,936.1319438,1265.0462353611517,35.135462873535126,-0.30110751804514013
11960,1203.002226,1681.5751619152197,39.78155032235324,-0.3349106631594454
11961,2150.512873,2858.189853458442,32.907358488453085,-0.28448214680970896
11962,2712.553111,3678.013984676849,35.59233069987431,-0.30448262965821105
11963,5113.06883,6620.93505174923,29.490434646647035,-0.2584368286909857
11964,9206.260811,11172.014692647579,21.35235924772867,-0.1935281876743833
11965,12486.32934,14917.590046012958,19.471380577992647,-0.17790666362923702
11966,16695.4583,19609.56646634705,17.45449639047675,-0.16088080782785852
11967,22535.25481,26228.442451935643,16.388488495354384,-0.15176344833068534
11968,54726.14046,59374.623299675084,8.494081257333894,-0.08152543488083275
11969,74132.84633,78443.50261276329,5.814772393298565,-0.056519949334898456
11970,99046.21188,103445.43048442445,4.441581884781563,-0.04345770407801375
11971,176396.1068,180219.3271495814,2.167406310115563,-0.021442520270847254
11972,225526.5985,224862.75017947392,-0.2943547789668237,0.0029478885467071336
11973,1172.114314,1635.7620131458834,39.556525639860375,-0.3332995349207115
11974,1520.589975,2117.767000257768,39.272718818086894,-0.3312638308084299
11975,3492.280577,4871.417552665411,39.49101297153338,-0.33282999005493963
11976,4751.143589,6548.798592612932,37.836259206623865,-0.3208962671998279
11977,6471.9032,8292.793947239781,28.135321109867363,-0.2479167156640436
11978,9263.166963,16617.47337980702,79.39300291339269,-0.5844087601635639
11979,5058.513545,10534.236644127861,108.24767098904469,-0.7335579112702462
11980,5101.855981,11915.612953432019,133.55447503432808,-0.8482451617027174
11981,23373.2337,50778.80222680959,117.25193389398056,-0.7758874798162037
11982,2852.551507,7425.86907288921,160.32375067256618,-0.9567558653097201
11983,5047.18069,13149.774311032217,160.5370229182783,-0.9575747876338596
11984,8699.268505,22229.86286141441,155.5371506079799,-0.9381976166393322
11985,1012015.631,1628028.1602342352,60.86986310928187,-0.4754255484737602
11986,1823915.31,2794906.16614839,53.2366196404366,-0.4268130743504397
11987,3549.103085,8966.984290109698,152.65494056816604,-0.9268545005484032
11988,4824.448796,12358.196119966171,156.15768023514892,-0.9406230072978108
11989,905089.9922,1448848.3257158126,60.07781968664803,-0.47048988404625725
11990,1649085.283,2576370.5477231075,56.23027955450546,-0.44616088381199326
11991,8523.256722,18211.657117005077,113.6701698776436,-0.7592633778132605
11992,650625.101,1032522.8425011963,58.69705010062258,-0.4618268534737364
11993,867128.5358,1357037.7474535925,56.497876776896696,-0.44787225697929856
11994,1152058.318,1721785.924733529,49.45301794466356,-0.40181189621253033
11995,4098.810689,7986.56569927652,94.85080686234446,-0.6670639867290049
11996,5520.772773,10814.450017868401,95.88652644350377,-0.6723653588712448
11997,6839.301986,13485.532340284888,97.17702724473449,-0.6789317546922504
11998,8970.997586,17684.755293598777,97.13253876243745,-0.6787061021272542
11999,14721.69976,28972.189677021186,96.79921577901537,-0.6770138137593964
12000,18767.03061,37155.40577723578,97.98233694699438,-0.6830076333888186
12001,24872.62949,47648.52998365766,91.570135368336,-0.6500837977146343
12002,32059.53306,61477.163634427656,91.75938563849955,-0.6510712003286674
12003,41856.71217,78712.67513135563,88.0526946590216,-0.6315520283072242
12004,54184.37551,101464.49512889769,87.25784725556522,-0.6273163434380162
12005,120140.2489,214792.30660490476,78.78463593303306,-0.5810117442730647
12006,158431.1485,275047.3422641842,73.60686005768883,-0.5516231319187437
12007,477817.2712,746806.3900010946,56.29539470717536,-0.4465775865597994
12008,819326.2516,1222866.70868746,49.25271908466458,-0.40047078444137973
12009,7270.813797,13300.590344087892,82.93124697507493,-0.603940196670802
12010,9547.395975,17430.057298942964,82.56346908187146,-0.6019277023655487
12011,12083.67726,22176.028991847856,83.52053364794895,-0.6071563752350198
12012,33017.98908,59545.70467692564,80.34321997215234,-0.5896916269323249
12013,71378.04947,125869.05729623055,76.3414078009136,-0.5672517470851819
12014,119806.2267,204520.0789214734,70.70905624429736,-0.5347904959744163
12015,155827.8096,257807.00492987037,65.4435146022038,-0.5034596490751575
12016,268586.3849,429537.76266613766,59.92536733612279,-0.4695370662729239
12017,352764.7975,552725.8881686615,56.68396962672034,-0.4490606583752417
12018,597269.9482,882437.8088022674,47.74522164754504,-0.3903191289801846
12019,9683.175702,19688.4257849061,103.3261234828113,-0.7096410236012396
12020,4312.670346,9905.276304601823,129.67849406317276,-0.8315102931294707
12021,8152.637996,18120.622703246747,122.26698538727494,-0.7987091101753574
12022,3847.865847,9090.617435968248,136.25089328558,-0.8597241614815978
12023,5018.259561,11749.640017909594,134.13774985302308,-0.8507394307542651
12024,2854.470178,7322.149119512158,156.51517314650883,-0.9420176314404571
12025,3525.904926,9451.920975908743,168.07078393436925,-0.9860808788075346
12026,8782.826627,22399.483062893436,155.03729054645535,-0.9362395859157626
12027,2755.931962,7153.7873430117,159.5777922550796,-0.9538862491697842
12028,3514.937998,8976.43652031217,155.3796546459643,-0.9375810936931916
12029,4815.001134,12355.644640171124,156.60730488565494,-0.9423767337759834
12030,8360.011187,20993.659680901525,151.1199950730583,-0.9207607069257371
12031,14392.08116,35676.06375580614,147.8867604982721,-0.907801845004327
12032,4081.333922,8085.2264063367875,98.10254590427478,-0.6836146192455175
12033,6841.303313,13515.56041824357,97.5582692344746,-0.6808633889376896
12034,11534.60232,22853.862473954097,98.13307680601595,-0.6837687240258639
12035,14724.60946,29036.157907932477,97.19475743523371,-0.6790216708130288
12036,24799.86214,47587.4468101789,91.88593283921739,-0.6517309096967363
12037,31922.22051,61590.75469350339,92.9400703005901,-0.6572094381192866
12038,41796.96567,79878.54013286828,91.11085901195345,-0.6476834873588189
12039,91647.65393,166499.81331524337,81.6738412555711,-0.5970428123771416
12040,119980.8219,214636.9126329908,78.89268404235762,-0.5816159095727738
12041,275763.8086,459058.64637748257,66.46805420480494,-0.5096332383858417
12042,478769.5754,757883.9925967309,58.29827782259094,-0.4593109016393857
12043,620792.54,966987.7803988406,55.766656023095976,-0.44318890671995703
12044,819095.3234,1243222.8010982797,51.77999014055653,-0.4172618530288936
12045,1082809.902,1582633.2919894338,46.15984662369977,-0.3795306767085034
12046,5861.451138,10645.348085178379,81.61625567710018,-0.5967257898134157
12047,9582.18339,17396.328408879563,81.54868990541792,-0.5963536956821738
12048,12064.09136,21953.283999957875,81.97212989240721,-0.5986833569034307
12049,19735.57606,36460.85496887336,84.74684933454819,-0.61381632002524
12050,25582.36131,46745.15159919312,82.72414744185755,-0.6028074385683695
12051,32856.18619,59416.587635189215,80.83835808452123,-0.5924333970148847
12052,42743.32583,77228.65693794307,80.6800370310423,-0.5915575297520341
12053,92024.51179,161402.43576624073,75.39070039791267,-0.561845873148247
12054,119625.3237,204711.42980878075,71.12716896145022,-0.5372367722601403
12055,268555.0797,426792.21826981386,58.92167027582531,-0.4632412550706153
12056,352287.3771,545065.8079972237,54.72192403944742,-0.4364592812616461
12057,597870.3929,897085.6287280131,50.046839479147785,-0.4057773225584782
12058,1916.313493,1926.4953649613444,0.5313260068635499,-0.005299194503031401
12059,2509.555779,2626.164434579467,4.646585525424469,-0.045418634807598224
12060,15926.32537,16204.51619570928,1.7467357927604616,-0.01731655715918734
12061,42244.58924,40393.22429637271,-4.382490105677945,0.044814224811696945
12062,57432.66581,55612.272079236674,-3.1696138514370733,0.032209334470476136
12063,79226.24191,76694.46554584417,-3.19562849772919,0.03247803257782422
12064,1949.733383,1718.354403532189,-11.867211254894483,0.12632554583801614
12065,2561.866968,2355.791841543468,-8.043943305042527,0.08385936766760693
12066,6064.333103,5706.28478794541,-5.9041663604768795,0.06085641625875837
12067,8387.126495,8153.2448511730645,-2.7885789485393464,0.028281980894913517
12068,11327.64655,10998.351203910242,-2.907005834232681,0.029500964006803798
12069,14921.93335,14399.345535388566,-3.502145481781245,0.035649410862133024
12070,19855.28488,19386.51659258269,-2.3609245107809698,0.02389240907412571
12071,27376.71904,26717.730670805417,-2.407112292133102,0.024365567069953187
12072,37208.23749,35045.609791002025,-5.812228272245352,0.0598798246393315
12073,50827.77506,48012.47411790432,-5.538902575948561,0.0569821037170648
12074,68707.13091,65277.287937610614,-4.9919752534597475,0.05120882693881157
12075,125669.687,117967.26834489641,-6.129098304433269,0.06324973389469335
12076,173161.9037,158819.17791664097,-8.28284136227074,0.08646070713360743
12077,12622.30058,12887.794654495576,2.1033730959968677,-0.020815575816017784
12078,1859.902203,2014.8946783389497,8.33336694203322,-0.08004301790764057
12079,2480.413041,2679.1420995499193,8.011934111981615,-0.07707153606820505
12080,3340.096847,3596.557635071214,7.678244069526354,-0.07397737284303396
12081,4416.322821,4761.061090353388,7.8060024895401146,-0.0751631526577885
12082,6139.356219,6577.393048794839,7.134898418814798,-0.06891858730355516
12083,8370.705238,8996.812864391635,7.479747626870561,-0.07213224966256959
12084,14683.06299,15566.578823123926,6.017244724248952,-0.05843158096985057
12085,27639.6769,28224.911169522245,2.117370154649843,-0.020952653553099054
12086,37570.06085,38934.02579902857,3.6304571197641975,-0.03566108827390302
12087,51371.15494,51884.070481192386,0.9984504763255878,-0.009934988916922904
12088,68553.91315,68155.9260305654,-0.5805461732925024,0.005822378932435868
12089,93111.11238,90783.04054263796,-2.5003157817091126,0.025321046776294764
12090,174477.649,169875.16669293042,-2.6378635506887105,0.026732793739892458
12091,235088.0174,228220.40939617934,-2.921292237594357,0.02964811627714603
12092,550846.7318,526648.2924835687,-4.39295323353524,0.044923657700969954
12093,2123.482628,2420.500831659044,13.987314976943788,-0.1309169840831288
12094,9460.240303,10760.928997589597,13.749002698981405,-0.12882410432305136
12095,17463.98513,19216.009336655618,10.032213115241106,-0.09560298343535045
12096,32089.10809,35097.002687594206,9.373568717329233,-0.08959907259107425
12097,44001.4247,46482.43903742804,5.638486377074145,-0.05485257321507575
12098,109607.1684,110466.47677135983,0.7839892079173827,-0.007809319810167636
12099,149628.1545,149399.63264269274,-0.15272650930628395,0.0015284325512254782
12100,360596.9391,338537.3140023648,-6.1175297695795665,0.06312650271381237
12101,491235.6584,453864.2714453858,-7.607629111521802,0.07912577689123523
12102,864144.9313,838659.9877514369,-2.9491515399186796,0.02993513390658542
12103,2476.117395,3066.021627782789,23.823758678565753,-0.21368906763132411
12104,3263.194468,3943.306231439604,20.84190109136958,-0.18931290270859513
12105,4505.265789,5598.272550415961,24.260649928459983,-0.21721118902537562
12106,6065.647871,7479.864377005273,23.31517648373019,-0.20957330244499417
12107,15004.20718,17376.94977225182,15.81384850120299,-0.14681396182091788
12108,37887.24405,41771.8740995227,10.253134391079302,-0.09760875778580314
12109,50393.20875,52671.959118388506,4.5219394138868125,-0.0442268099254548
12110,69306.62938,72333.74184024516,4.367709824189924,-0.04275014874779792
